annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split,pred_prob
103434.0,13.62,10.1,0,320.0,9,13767.0,0.429,-1.0,77.8,0,0.13309936771274436,5.84298,0.0,0,train,0.027618578446655884
68900.0,9.98,2.0,0,73.0,5,14791.0,0.076,-1.0,91.2,0,0.2146734397677794,0.75848,0.0,1,train,0.08187007468893001
46296.0,12.05,4.4,0,204.0,6,14127.0,0.367,-1.0,94.3,0,0.30514515292897876,4.42235,0.0,0,test,0.06030497852940549
63197.0,11.07,1.2,0,193.0,9,10049.0,0.235,-1.0,84.1,0,0.15901071253382282,2.60145,0.0,0,test,0.05798245418831967
36622.0,10.79,4.3,0,120.0,4,8383.0,0.174,-1.0,97.4,0,0.22890612200316748,1.8774599999999997,0.0,0,train,0.1252996523482854
52489.5,12.9,0.8,2,105.0,5,11914.0,0.288,1.0,71.0,0,0.22697872907914915,3.7152,0.01904761904761905,0,train,0.2984611315227761
57077.0,11.42,12.6,0,320.0,7,23980.0,0.218,-1.0,83.6,0,0.4201342046708832,2.48956,0.0,0,train,0.03182638544661677
80408.0,9.49,7.4,0,268.0,8,7054.0,0.14,-1.0,82.3,0,0.08772758929459755,1.3286000000000002,0.0,0,train,0.020875214140389595
58107.0,11.91,6.1,0,84.0,7,6878.0,0.289,-1.0,80.8,0,0.11836783864250434,3.4419899999999997,0.0,0,test,0.08430773794110973
42097.0,11.41,2.6,0,118.0,10,14041.0,0.293,-1.0,91.9,0,0.3335392070693874,3.34313,0.0,0,train,0.1023292110203084
92892.0,10.11,12.0,2,217.0,9,21084.0,0.152,2.0,51.1,0,0.2269732592688283,1.5367199999999999,0.009216589861751152,0,train,0.06603950783807136
85944.0,8.96,1.8,0,107.0,7,17024.0,0.202,26.0,87.5,0,0.1980824723075491,1.8099200000000002,0.0,0,test,0.06890906259283232
15876.0,16.33,5.0,0,236.0,12,10466.0,0.301,-1.0,82.8,0,0.6592340639959687,4.915329999999999,0.0,0,train,0.26609687729971354
12938.0,15.29,6.4,4,270.0,10,13390.0,0.366,14.0,55.4,0,1.0349358478899366,5.596139999999999,0.014814814814814815,1,test,0.4519447461190966
28709.0,16.33,4.1,2,353.0,5,7710.0,0.238,11.0,74.0,0,0.2685568985335609,3.886539999999999,0.0056657223796034,0,train,0.24471341756860854
38960.0,10.01,7.6,1,241.0,7,8551.0,0.187,39.0,89.1,0,0.21948151950718686,1.87187,0.004149377593360996,0,train,0.05450798999011121
53388.0,12.88,2.2,1,161.0,5,13833.0,0.195,48.0,70.4,0,0.2591031692515172,2.5116,0.006211180124223602,0,test,0.11512058785607727
84547.0,13.47,11.0,0,236.0,10,10403.0,0.399,31.0,81.2,0,0.12304398736797284,5.374530000000001,0.0,0,train,0.05225895124876093
130020.0,9.2,7.1,1,361.0,7,7940.0,0.094,20.0,87.0,0,0.06106752807260422,0.8647999999999999,0.002770083102493075,0,train,0.0206443690596472
55960.0,17.21,0.1,2,88.0,6,6568.0,0.198,76.0,90.3,0,0.11736954967834168,3.4075800000000003,0.022727272727272728,0,train,0.4123053421127631
50235.0,9.59,8.8,0,195.0,11,14445.0,0.161,-1.0,66.3,0,0.2875485219468498,1.54399,0.0,0,train,0.06915242696953669
16187.0,13.76,0.0,0,129.0,9,12141.0,0.386,38.0,79.1,0,0.750046333477482,5.31136,0.0,1,train,0.3960242407933452
29618.0,15.89,7.4,5,339.0,9,3860.0,0.276,-1.0,76.5,0,0.1303261530150584,4.38564,0.014749262536873156,0,train,0.2106195850714317
16990.0,12.77,1.9,0,150.0,5,7495.0,0.137,-1.0,90.2,0,0.44114184814596824,1.74949,0.0,0,train,0.26581882106238797
59674.0,6.35,7.3,0,78.0,8,20651.0,0.069,-1.0,86.2,0,0.34606361229346116,0.43815000000000004,0.0,0,train,0.042724490824825795
37671.0,10.38,5.6,0,254.0,4,8550.0,0.117,-1.0,84.9,0,0.22696503942024368,1.21446,0.0,0,train,0.08114071323532844
26879.0,11.21,1.6,0,156.0,8,8228.0,0.212,-1.0,51.4,0,0.3061125785929536,2.37652,0.0,0,train,0.15595697522151405
25649.0,12.43,7.4,0,302.0,5,12940.0,0.366,-1.0,74.2,0,0.5045030995360443,4.54938,0.0,0,train,0.09755005119196868
227497.0,6.84,13.8,0,384.0,13,15648.0,0.105,9.0,92.7,0,0.06878332461526965,0.7182,0.0,0,train,0.035886479877276466
102201.0,13.91,4.9,0,229.0,9,21137.0,0.291,-1.0,91.7,0,0.20681793720218003,4.04781,0.0,0,test,0.028362928497095586
27682.0,11.47,8.3,0,84.0,9,4895.0,0.271,-1.0,65.8,0,0.17682970883606675,3.1083700000000003,0.0,0,test,0.15202027315172245
59098.0,21.93,2.5,8,162.0,8,13976.0,0.21,1.0,50.9,0,0.23648854445158887,4.6053,0.04938271604938271,0,train,0.26556583248769794
61141.0,8.66,1.2,0,162.0,9,5874.0,0.176,-1.0,81.0,0,0.09607301156343534,1.52416,0.0,0,train,0.05500818308506396
74394.0,7.61,17.0,0,186.0,13,6892.0,0.101,-1.0,69.5,0,0.09264187972148291,0.7686100000000001,0.0,0,train,0.06922517093929595
81552.0,13.48,10.2,3,351.0,13,12583.0,0.28,20.0,84.7,0,0.1542941926623504,3.7744000000000004,0.008547008547008548,0,train,0.23067603833195904
65406.0,10.88,8.4,2,304.0,7,13488.0,0.102,9.0,70.5,0,0.20621961287955234,1.10976,0.006578947368421052,0,test,0.06785391920001928
52489.5,10.3,5.5,0,35.0,6,5317.0,0.196,-1.0,86.2,0,0.1012964497661437,2.0188,0.0,0,train,0.12180858434763912
29959.0,12.37,3.5,3,296.0,6,8355.0,0.175,45.0,72.2,0,0.27888113755465804,2.1647499999999997,0.010135135135135136,0,train,0.17036219209790682
37167.0,12.95,2.3,2,160.0,5,11801.0,0.206,1.0,77.4,0,0.3175128474184088,2.6676999999999995,0.0125,0,test,0.2207604005686963
44999.0,15.39,2.9,2,162.0,5,6264.0,0.214,1.0,79.5,0,0.1392030934020756,3.29346,0.012345679012345678,0,train,0.20247238386058292
103652.0,11.71,4.2,0,215.0,9,16006.0,0.328,-1.0,86.3,0,0.154420561108324,3.8408800000000003,0.0,0,train,0.0319417378620455
17331.0,14.86,6.1,1,290.0,10,5385.0,0.248,37.0,85.5,0,0.3107149039293751,3.6852799999999997,0.0034482758620689655,0,test,0.2105469362461243
46359.0,14.55,11.7,3,156.0,9,6965.0,0.232,1.0,36.7,0,0.15024051424750318,3.3756000000000004,0.019230769230769232,0,test,0.15499765791635184
125731.0,5.77,6.1,0,179.0,9,11081.0,0.113,-1.0,89.0,0,0.08813260055197207,0.65201,0.0,0,test,0.014076049619606821
15602.0,11.43,3.0,0,50.0,9,9103.0,0.365,92.0,77.0,0,0.5834508396359441,4.17195,0.0,1,test,0.35269364143814885
60207.0,9.7,0.2,2,89.0,14,10541.0,0.144,52.0,75.1,0,0.17507930971481722,1.3967999999999998,0.02247191011235955,0,train,0.5330398332844276
52489.5,16.49,0.9,3,67.0,6,8954.0,0.343,30.0,78.0,0,0.17058649825203137,5.65607,0.04477611940298507,0,train,0.5868293391084354
27229.0,11.1,0.0,1,53.0,7,9708.0,0.124,-1.0,74.3,0,0.3565316390612949,1.3763999999999998,0.018867924528301886,1,test,0.3455567956574065
87121.0,12.09,6.8,2,159.0,12,28809.0,0.144,1.0,64.4,0,0.3306780225204027,1.7409599999999998,0.012578616352201259,0,train,0.10707358564920523
60391.0,11.23,1.2,1,155.0,6,12876.0,0.124,23.0,71.0,0,0.21321057773509297,1.39252,0.0064516129032258064,0,train,0.10534995976586936
139228.0,14.0,1.1,5,83.0,4,15976.0,0.093,24.0,71.0,1,0.11474703364265809,1.302,0.060240963855421686,0,train,0.3775576335268467
57672.0,10.92,0.8,0,79.0,12,7172.0,0.228,-1.0,86.1,0,0.12435844083784159,2.48976,0.0,0,train,0.14041898502040176
52489.5,9.28,2.8,0,84.0,3,8935.0,0.364,-1.0,96.8,0,0.17022452109469513,3.3779199999999996,0.0,0,train,0.14401908899371943
39041.0,13.7,12.5,0,130.0,6,8303.0,0.144,-1.0,66.3,0,0.21267385569017186,1.9727999999999997,0.0,0,train,0.08780172953603646
48675.0,16.45,0.3,2,67.0,6,8900.0,0.179,33.0,80.4,0,0.18284540318438625,2.9445499999999996,0.029850746268656716,1,train,0.5576943714064196
52489.5,14.11,0.0,0,203.0,7,13518.0,0.4,-1.0,86.0,0,0.2575372217300603,5.644,0.0,0,train,0.12051249816383486
140038.0,9.27,3.9,0,123.0,12,19147.0,0.08,-1.0,83.2,0,0.1367271740527571,0.7415999999999999,0.0,0,train,0.03636165723103586
35635.0,19.84,0.0,1,72.0,10,13529.0,0.28,1.0,60.5,0,0.37965483373088255,5.5552,0.013888888888888888,0,train,0.45602614599183006
81903.0,12.18,0.0,0,123.0,8,12806.0,0.164,7.0,65.4,0,0.15635568904679925,1.99752,0.0,0,test,0.14883426019899848
62992.0,10.47,3.1,0,135.0,7,11056.0,0.232,-1.0,84.2,0,0.17551435102870205,2.42904,0.0,0,train,0.05592154405115166
27838.0,17.32,7.1,0,99.0,7,11017.0,0.298,-1.0,95.8,0,0.39575400531647387,5.16136,0.0,0,test,0.19169016711164943
88328.0,10.0,6.6,0,308.0,8,11093.0,0.195,-1.0,88.6,0,0.12558871479032696,1.9500000000000002,0.0,0,train,0.01740152296897351
19570.0,15.55,3.0,1,121.0,5,9218.0,0.336,10.0,50.5,0,0.47102708226877876,5.224800000000001,0.008264462809917356,0,test,0.55041652646261
30068.0,12.52,5.0,1,184.0,0,15960.0,0.315,3.0,74.9,0,0.5307968604496475,3.9438,0.005434782608695652,0,train,0.2840236864425821
25073.0,7.95,1.6,0,63.0,9,8566.0,0.241,-1.0,88.2,0,0.341642404179795,1.91595,0.0,1,train,0.18764081134824512
27072.0,9.14,11.0,0,104.0,7,4441.0,0.246,-1.0,69.4,0,0.16404403073286053,2.24844,0.0,0,train,0.09310134558156644
76578.0,8.11,7.5,1,184.0,10,10692.0,0.258,44.0,72.6,0,0.13962234584345373,2.09238,0.005434782608695652,0,test,0.03115733173792816
73302.0,16.33,15.8,4,275.0,10,15151.0,0.225,1.0,71.4,0,0.2066928596764072,3.67425,0.014545454545454545,0,train,0.0962521109764274
326511.0,8.29,14.4,0,209.0,7,5880.0,0.238,30.0,87.6,0,0.018008581640434777,1.9730199999999998,0.0,0,train,0.021149176464937074
30308.0,11.0,1.2,1,257.0,7,6910.0,0.167,20.0,58.4,0,0.22799260921208922,1.8370000000000002,0.0038910505836575876,0,test,0.16589015927202655
270883.0,6.2,5.0,0,192.0,7,19730.0,0.106,-1.0,68.9,0,0.07283587379052948,0.6572,0.0,0,train,0.014401603740890579
44969.0,11.26,8.0,0,154.0,8,9234.0,0.357,-1.0,70.6,0,0.2053414574484645,4.01982,0.0,0,train,0.060373110118688074
27666.0,15.35,2.0,3,190.0,9,5727.0,0.293,41.0,80.3,0,0.20700498807200174,4.4975499999999995,0.015789473684210527,0,train,0.4017903805029053
70986.0,10.47,2.8,0,280.0,9,23071.0,0.216,-1.0,95.8,0,0.3250077480066492,2.26152,0.0,0,train,0.028989331193305212
67823.0,15.63,2.2,3,65.0,10,10494.0,0.125,17.0,81.7,0,0.15472627279831325,1.95375,0.046153846153846156,0,train,0.46171261063774544
90845.0,10.55,9.7,0,265.0,12,13731.0,0.124,-1.0,87.0,0,0.15114755902911553,1.3082,0.0,0,test,0.024197574717062405
18668.0,17.06,3.0,0,159.0,8,7285.0,0.433,-1.0,91.4,0,0.39023998285836725,7.386979999999999,0.0,1,train,0.23574372119385925
68996.0,13.98,3.8,0,96.0,7,17648.0,0.322,-1.0,87.1,0,0.25578294393877904,4.5015600000000004,0.0,0,train,0.09173636249200202
54521.0,11.94,6.2,1,258.0,9,7241.0,0.178,38.0,90.7,0,0.1328112103593111,2.12532,0.003875968992248062,0,train,0.046570123517922654
52489.5,17.25,5.8,4,239.0,6,8814.0,0.263,59.0,52.8,0,0.16791929814534334,4.5367500000000005,0.016736401673640166,0,train,0.24005340305126194
64094.0,15.46,2.0,3,241.0,7,7559.0,0.188,1.0,74.0,0,0.11793615627047774,2.90648,0.012448132780082987,0,train,0.1488108451635409
73236.0,14.96,0.0,3,53.0,0,15601.0,0.225,4.0,77.0,0,0.2130236495712491,3.366,0.05660377358490566,0,train,0.6363781844471228
84541.0,10.84,4.0,0,131.0,10,9670.0,0.254,-1.0,87.5,0,0.11438237068404679,2.75336,0.0,0,test,0.0460048480350871
13283.0,14.09,10.2,0,102.0,6,5625.0,0.363,-1.0,94.3,0,0.42347361288865465,5.114669999999999,0.0,0,train,0.24866890877378253
26883.0,11.52,5.1,0,86.0,5,7541.0,0.316,-1.0,88.7,0,0.2805118476360525,3.64032,0.0,0,train,0.16274457374852
54876.0,9.07,11.6,0,197.0,5,4589.0,0.103,-1.0,84.0,0,0.083624899774036,0.93421,0.0,0,train,0.028517630871973752
42135.0,15.04,7.1,0,242.0,9,11982.0,0.065,-1.0,74.0,0,0.28437166251334994,0.9776,0.0,0,train,0.06188119054011897
52489.5,9.69,0.0,0,64.0,10,11054.0,0.221,-1.0,97.3,0,0.21059449985235143,2.14149,0.0,0,train,0.15233198400229192
10724.0,15.39,1.3,2,146.0,8,16970.0,0.464,1.0,89.9,0,1.582431928384931,7.140960000000001,0.0136986301369863,1,train,0.4147421032327787
83687.0,11.18,7.0,0,169.0,4,18921.0,0.081,-1.0,77.2,0,0.22609246358454718,0.90558,0.0,0,train,0.059894695937467074
20915.0,15.9,6.3,0,169.0,11,5286.0,0.271,180.0,91.9,0,0.2527372699019842,4.3089,0.0,0,train,0.2687466069861946
24955.0,12.38,9.1,3,201.0,7,10754.0,0.147,1.0,71.1,0,0.43093568423161693,1.81986,0.014925373134328358,1,train,0.17801043817063783
22355.0,15.81,1.7,0,190.0,6,7391.0,0.341,-1.0,95.8,0,0.33061954819950795,5.391210000000001,0.0,0,train,0.24046344281226106
43050.0,8.02,0.0,0,216.0,8,7538.0,0.22,-1.0,74.8,0,0.17509872241579558,1.7644,0.0,0,test,0.06606890589135536
33673.0,15.74,2.6,0,199.0,11,15933.0,0.378,-1.0,80.9,0,0.47316841386273867,5.94972,0.0,0,train,0.1743406596680647
82989.0,6.2,4.2,0,180.0,7,10470.0,0.138,-1.0,92.9,0,0.12616129848534144,0.8556000000000001,0.0,0,train,0.020336575618684034
75147.0,17.94,14.3,4,223.0,5,7039.0,0.33,21.0,76.7,0,0.09366974064167564,5.9202,0.017937219730941704,0,test,0.14985890520232728
70793.0,11.1,5.0,0,128.0,8,9505.0,0.226,-1.0,97.9,0,0.13426468718658624,2.5086,0.0,0,test,0.03348954510989299
27871.0,10.36,4.1,0,279.0,6,8663.0,0.205,89.0,90.6,0,0.3108248717304725,2.1237999999999997,0.0,0,train,0.07366742422018996
27684.0,13.16,6.4,0,93.0,6,5866.0,0.292,87.0,79.0,0,0.21189134518133218,3.84272,0.0,0,train,0.20608634698121245
47508.0,12.63,11.0,1,309.0,3,9596.0,0.174,1.0,75.1,0,0.2019870337627347,2.19762,0.003236245954692557,0,train,0.0755500971186158
47654.0,10.98,3.4,0,223.0,0,9310.0,0.122,-1.0,95.5,0,0.19536660091492844,1.33956,0.0,0,train,0.0778434108727389
71580.0,13.75,4.8,2,173.0,4,7552.0,0.155,8.0,84.8,0,0.10550433081866444,2.13125,0.011560693641618497,0,test,0.22763983024942588
8296.0,15.3,5.5,0,49.0,5,6225.0,0.36,23.0,80.7,0,0.7503616200578592,5.508,0.0,1,train,0.4945878647549343
36150.0,10.98,3.5,0,262.0,5,6478.0,0.273,-1.0,84.5,0,0.17919778699861688,2.9975400000000003,0.0,0,train,0.06432280171612195
52489.5,14.73,0.5,3,162.0,7,5983.0,0.299,57.0,78.4,0,0.11398470170224521,4.40427,0.018518518518518517,1,train,0.29673283452318444
173271.0,5.04,5.8,0,142.0,11,20701.0,0.056,77.0,68.0,0,0.1194718100547697,0.28224,0.0,0,train,0.031954201459082024
65277.0,9.71,8.8,0,142.0,7,5731.0,0.114,-1.0,94.2,0,0.08779508862233253,1.10694,0.0,0,test,0.03152859919990471
30147.0,11.52,3.8,1,220.0,8,5367.0,0.115,9.0,60.4,0,0.1780276644442233,1.3248,0.004545454545454545,0,test,0.14579178655768996
46848.0,10.8,6.6,2,182.0,9,21830.0,0.105,1.0,76.2,0,0.46597506830601093,1.1340000000000001,0.01098901098901099,0,train,0.08783322114796081
99237.0,8.35,8.1,0,243.0,5,14847.0,0.078,-1.0,89.5,0,0.14961153601983132,0.6513,0.0,0,train,0.017127385561045254
43768.0,14.39,5.8,4,37.0,11,7944.0,0.146,-1.0,66.7,0,0.18150246755620544,2.10094,0.10810810810810811,0,train,0.4054406677200045
161316.0,11.62,6.6,1,137.0,8,21211.0,0.106,11.0,81.1,0,0.13148726722705745,1.23172,0.0072992700729927005,0,train,0.05100154663573948
32159.0,12.28,4.4,0,268.0,8,8094.0,0.284,-1.0,96.8,0,0.2516869305637613,3.4875199999999995,0.0,0,train,0.05975912180063857
191476.0,6.71,10.1,0,253.0,7,13508.0,0.05,48.0,80.0,0,0.07054670036975913,0.3355,0.0,0,train,0.011774086686177295
56218.0,11.49,6.1,0,199.0,7,7849.0,0.182,-1.0,85.4,0,0.13961720445408943,2.09118,0.0,0,train,0.044326138663034614
23524.0,10.33,5.1,1,155.0,11,4520.0,0.261,58.0,85.7,0,0.19214419316442782,2.69613,0.0064516129032258064,0,train,0.1806930137130272
66103.0,13.51,1.0,0,98.0,8,15947.0,0.141,14.0,72.6,0,0.2412447241426259,1.9049099999999999,0.0,0,train,0.17996573473435423
160083.0,7.86,4.3,0,194.0,14,14322.0,0.122,-1.0,84.2,0,0.08946608946608947,0.95892,0.0,0,test,0.05465348821731964
81600.0,9.05,7.5,0,197.0,6,11868.0,0.094,-1.0,97.7,0,0.14544117647058824,0.8507000000000001,0.0,0,test,0.02159388753845213
61314.0,13.12,0.0,0,59.0,5,28101.0,0.187,-1.0,89.0,0,0.45831294647225757,2.45344,0.0,0,train,0.17873132473507541
34115.0,9.82,5.3,0,24.0,6,6783.0,0.189,-1.0,88.9,0,0.1988274952366994,1.85598,0.0,0,train,0.12527448709457048
62453.0,13.07,12.1,0,213.0,4,12292.0,0.237,-1.0,92.1,0,0.19682000864650218,3.09759,0.0,0,test,0.053481211330862775
52489.5,8.94,11.5,0,136.0,5,11904.0,0.056,33.0,71.7,0,0.22678821478581432,0.50064,0.0,0,test,0.06851239911719982
98129.0,9.27,0.0,1,110.0,6,6759.0,0.135,16.0,88.7,0,0.0688787208674296,1.25145,0.00909090909090909,0,train,0.1107823627957741
104042.0,10.28,5.4,1,289.0,5,14241.0,0.087,1.0,72.6,0,0.13687741489014052,0.8943599999999999,0.0034602076124567475,0,test,0.022996132756310884
229565.0,10.29,9.2,0,204.0,11,8393.0,0.133,-1.0,93.2,0,0.036560451288306144,1.36857,0.0,0,train,0.022060698773118025
129576.0,10.81,7.9,3,202.0,9,7581.0,0.208,1.0,84.1,0,0.05850620485275051,2.24848,0.01485148514851485,0,train,0.04576927324875201
17580.0,12.33,0.8,0,55.0,7,8741.0,0.231,-1.0,76.2,0,0.49721274175199087,2.84823,0.0,1,train,0.3943819473892795
41587.0,17.65,2.1,2,53.0,14,14906.0,0.259,40.0,78.6,0,0.3584293168538245,4.57135,0.03773584905660377,1,train,0.8137849051910409
125929.0,8.13,3.6,0,125.0,10,9960.0,0.1,-1.0,85.0,0,0.07909218686720294,0.8130000000000002,0.0,0,train,0.027987868328809187
49958.0,13.76,15.7,0,235.0,7,18379.0,0.368,-1.0,80.1,0,0.3678890267824973,5.06368,0.0,0,train,0.054481018040369
37652.0,15.79,9.2,1,202.0,8,6189.0,0.214,50.0,69.1,0,0.16437373844682884,3.37906,0.0049504950495049506,0,train,0.08860253324698976
72880.0,19.39,2.4,2,81.0,6,12428.0,0.203,1.0,78.0,0,0.17052689352360043,3.93617,0.024691358024691357,0,test,0.30969639045116104
20927.0,12.77,2.8,0,154.0,12,16549.0,0.243,-1.0,72.3,0,0.7907965785826923,3.10311,0.0,0,test,0.2515657954170415
133851.0,9.34,1.4,0,156.0,11,20615.0,0.124,119.0,87.4,1,0.15401453855406386,1.15816,0.0,0,train,0.046597340231595966
77809.0,12.91,4.9,0,207.0,4,10015.0,0.27,-1.0,94.7,0,0.1287126167924019,3.4857000000000005,0.0,0,train,0.06316650102885657
35963.0,10.46,0.0,0,46.0,5,17379.0,0.124,-1.0,84.5,0,0.4832466701888052,1.2970400000000002,0.0,1,train,0.22670642489424675
32180.0,10.7,4.3,0,181.0,9,6755.0,0.191,-1.0,94.0,0,0.20991298943443132,2.0437,0.0,0,test,0.07138498931011308
21592.0,15.88,0.0,3,113.0,9,11581.0,0.202,10.0,73.5,0,0.5363560577991849,3.2077600000000004,0.02654867256637168,1,test,0.7112373493907984
33197.0,8.84,6.5,0,239.0,0,9541.0,0.183,-1.0,90.7,0,0.2874054884477513,1.61772,0.0,1,test,0.0692303205631335
40375.0,11.8,9.0,0,210.0,6,11831.0,0.172,86.0,44.8,0,0.2930278637770898,2.0296,0.0,0,train,0.06900496998204791
52489.5,9.89,5.1,0,219.0,9,10332.0,0.129,91.0,57.9,0,0.19683936787357473,1.27581,0.0,0,test,0.06068454457229079
82054.0,11.68,7.1,0,298.0,1,11229.0,0.16,-1.0,92.9,0,0.1368489043800424,1.8688,0.0,0,train,0.03723750377851898
39914.0,14.32,14.3,0,239.0,3,4596.0,0.195,-1.0,80.2,0,0.1151475672696297,2.7924,0.0,0,test,0.08340393536118279
30331.0,12.74,9.6,0,184.0,12,14708.0,0.189,-1.0,84.0,0,0.4849164221423626,2.40786,0.0,0,train,0.11989272748013452
65406.0,10.88,8.4,2,304.0,7,13607.0,0.102,9.0,70.5,0,0.20803901782711065,1.10976,0.006578947368421052,0,train,0.06785391920001928
59597.0,11.06,3.4,0,90.0,7,9235.0,0.115,-1.0,86.4,0,0.1549574643018944,1.2719,0.0,0,train,0.06918368740295101
120032.0,12.31,10.8,3,126.0,7,8649.0,0.209,1.0,77.9,0,0.07205578512396695,2.57279,0.023809523809523808,0,test,0.09373408947201992
75389.0,7.86,7.9,0,99.0,5,11173.0,0.086,-1.0,81.9,0,0.14820464524002175,0.67596,0.0,0,train,0.04412567987989748
28995.0,13.95,1.2,0,161.0,7,15541.0,0.31,98.0,65.6,0,0.5359889636144163,4.3245,0.0,0,train,0.21563984799699723
140525.0,12.9,13.1,3,34.0,5,17774.0,0.107,1.0,76.8,0,0.1264828322362569,1.3803,0.08823529411764706,0,test,0.13526568919276571
75377.0,11.0,3.0,0,78.0,6,14526.0,0.307,-1.0,76.1,0,0.19271130450933308,3.377,0.0,0,test,0.0885973718184364
25251.0,15.1,2.7,2,186.0,12,5852.0,0.16,1.0,89.1,0,0.23175319789315274,2.416,0.010752688172043012,1,train,0.2664495319653476
33889.0,11.91,14.9,1,268.0,13,6560.0,0.121,6.0,67.9,0,0.19357313582578417,1.44111,0.0037313432835820895,0,train,0.22370912611746044
36928.0,9.38,3.4,0,58.0,8,6912.0,0.094,-1.0,81.8,0,0.18717504332755633,0.8817200000000001,0.0,0,train,0.11603772438237092
34719.0,11.18,11.5,0,229.0,9,8239.0,0.245,-1.0,62.6,0,0.2373052219245946,2.7391,0.0,0,train,0.05666302839670586
52489.5,9.81,11.6,0,427.0,8,8147.0,0.111,3.0,68.3,0,0.15521199477990835,1.08891,0.0,0,train,0.04960054322941474
16203.0,10.11,5.3,0,142.0,12,4595.0,0.15,-1.0,63.0,0,0.28358945874220826,1.5165,0.0,1,train,0.2152648124010781
12826.0,18.16,0.0,0,315.0,3,4919.0,0.266,-1.0,66.4,0,0.38351785435833463,4.83056,0.0,1,test,0.4423621992527229
38445.0,8.49,6.0,0,288.0,9,9110.0,0.229,-1.0,93.7,0,0.23696189361425413,1.9442100000000002,0.0,0,test,0.035274803692290746
56766.0,10.44,10.1,2,278.0,5,8089.0,0.288,3.0,76.2,0,0.14249726949230174,3.0067199999999996,0.007194244604316547,0,test,0.10066603139040742
60089.0,14.9,6.8,1,285.0,7,6132.0,0.247,24.0,71.7,0,0.10204862786866148,3.6803,0.0035087719298245615,0,train,0.06610699348712
51843.0,10.44,3.7,4,68.0,6,13883.0,0.165,1.0,50.4,0,0.267789286885404,1.7226,0.058823529411764705,1,train,0.3032794418055476
35980.0,14.83,7.3,0,74.0,8,3687.0,0.325,-1.0,93.1,0,0.10247359644246803,4.81975,0.0,0,test,0.12990559474554075
37824.0,13.27,5.5,1,261.0,5,8791.0,0.166,1.0,90.1,0,0.23241857021996615,2.20282,0.0038314176245210726,0,train,0.06242247565130189
66031.0,10.8,1.4,2,37.0,8,13562.0,0.127,47.0,77.7,0,0.20538837818600356,1.3716000000000002,0.05405405405405406,0,train,0.2670616575009338
68337.0,15.16,7.8,0,370.0,8,12963.0,0.277,-1.0,68.8,0,0.1896922604152948,4.19932,0.0,0,test,0.03943927006002993
53372.0,16.47,7.8,2,348.0,9,21505.0,0.228,38.0,56.5,0,0.40292662819455893,3.75516,0.005747126436781609,1,train,0.10205723616461879
28507.0,12.1,7.2,0,381.0,4,8286.0,0.162,-1.0,79.0,0,0.2906654505910829,1.9602,0.0,0,test,0.11467332624175701
45755.0,11.56,5.5,2,148.0,6,8078.0,0.147,12.0,63.7,0,0.17654901103704512,1.69932,0.013513513513513514,1,test,0.21930304935682612
17487.0,10.28,1.0,0,174.0,7,7544.0,0.218,-1.0,98.6,0,0.4314061874535369,2.24104,0.0,0,test,0.17393927300813247
59243.0,15.43,10.1,4,177.0,7,6575.0,0.201,1.0,72.0,0,0.11098357611869757,3.10143,0.022598870056497175,0,train,0.1396794561578675
41092.0,9.11,4.3,0,164.0,8,9963.0,0.173,-1.0,85.7,0,0.24245595249683638,1.5760299999999998,0.0,0,train,0.04696842407976866
20148.0,11.79,24.7,0,152.0,7,9942.0,0.245,-1.0,87.3,0,0.4934484812388326,2.88855,0.0,0,train,0.1316469535311038
25859.0,13.68,5.1,0,250.0,7,7561.0,0.274,-1.0,93.9,0,0.29239336401252947,3.74832,0.0,0,train,0.08751111632995551
52489.5,11.32,9.5,0,184.0,11,12825.0,0.266,60.0,79.9,0,0.24433458120195467,3.01112,0.0,0,train,0.07947273660992764
46777.0,13.06,8.1,1,202.0,8,12160.0,0.099,9.0,62.1,0,0.2599568163841204,1.2929400000000002,0.0049504950495049506,0,train,0.08115246607633773
25278.0,11.29,2.0,0,169.0,7,8832.0,0.131,-1.0,82.7,0,0.34939473059577497,1.47899,0.0,0,train,0.14588976980297944
37891.0,8.33,5.3,0,298.0,8,11788.0,0.159,-1.0,86.0,0,0.311102900424903,1.32447,0.0,0,train,0.03541848732776996
106295.0,7.04,3.3,0,318.0,7,14446.0,0.158,-1.0,72.2,0,0.13590479326402935,1.11232,0.0,0,test,0.019359153848832
50554.0,13.85,7.3,3,191.0,14,6561.0,0.22,62.0,85.4,0,0.12978201527079955,3.047,0.015706806282722512,0,train,0.38192618777309656
28863.0,13.14,0.9,0,130.0,9,8180.0,0.211,77.0,65.5,0,0.2834078231646052,2.7725400000000002,0.0,0,test,0.1989318240093084
24283.0,16.51,5.6,2,126.0,11,4164.0,0.297,14.0,59.4,0,0.17147798871638595,4.90347,0.015873015873015872,1,train,0.6496799961833228
